date,crop_type,growth_stage,temp_max,temp_min,humidity,wind_speed,solar_radiation,rainfall,soil_type,soil_moisture,field_area_ha,irrigation_method,water_need_mm
2022-03-31,tomato,mid_season,24.7,16.3,53.5,0.5,18.5,0.0,clay,26.6,21.4,center_pivot,2.99
2022-04-01,tomato,mid_season,24.6,11.7,64.2,7.4,15.1,3.3,clay,25.6,21.4,center_pivot,0.0
2022-04-02,tomato,mid_season,27.3,16.5,66.1,4.5,18.9,1.2,clay,24.6,21.4,center_pivot,0.84
2022-04-03,tomato,mid_season,24.5,11.8,78.0,1.3,9.0,26.9,clay,30.8,21.4,center_pivot,0.0
2022-04-04,tomato,mid_season,22.8,10.8,72.1,2.3,18.9,2.4,clay,30.8,21.4,center_pivot,2.28
2022-04-05,tomato,mid_season,29.1,18.4,55.3,1.3,21.9,0.0,clay,29.7,21.4,center_pivot,6.18
2022-04-06,tomato,mid_season,27.3,13.1,63.4,2.1,16.0,0.0,clay,27.6,21.4,center_pivot,3.74
2022-04-07,tomato,mid_season,20.0,11.8,50.5,2.6,20.3,0.0,clay,25.6,21.4,center_pivot,2.71
2022-04-08,tomato,mid_season,26.5,13.9,90.6,1.6,10.3,12.7,clay,28.2,21.4,center_pivot,0.0
2022-04-09,tomato,mid_season,24.7,14.0,55.6,3.8,20.2,4.9,clay,28.7,21.4,center_pivot,0.35
2022-04-10,tomato,mid_season,31.8,22.7,77.3,1.8,15.6,0.0,clay,27.8,21.4,center_pivot,3.63
2022-04-11,tomato,mid_season,29.6,16.0,75.7,3.7,22.3,0.0,clay,26.0,21.4,center_pivot,2.88
2022-04-12,tomato,mid_season,24.6,9.1,60.9,2.7,18.9,0.0,clay,24.0,21.4,center_pivot,1.45
2022-04-13,tomato,mid_season,24.1,15.3,59.3,4.0,18.9,0.0,clay,22.0,21.4,center_pivot,0.76
2022-04-14,tomato,mid_season,34.5,25.8,80.0,2.3,20.1,0.0,clay,21.5,21.4,center_pivot,0.75
2022-04-15,tomato,mid_season,30.2,19.8,53.6,1.0,16.6,0.0,clay,20.0,21.4,center_pivot,0.62
2022-04-16,tomato,mid_season,30.3,16.2,66.7,1.4,19.8,0.0,clay,20.0,21.4,center_pivot,0.72
2022-04-17,tomato,mid_season,31.1,18.1,65.7,1.2,10.0,11.1,clay,21.9,21.4,center_pivot,0.0
2022-04-18,tomato,mid_season,28.9,16.6,69.3,3.7,20.3,0.0,clay,20.8,21.4,center_pivot,0.83
2022-04-19,tomato,mid_season,34.6,26.3,58.5,0.9,24.5,0.0,clay,20.0,21.4,center_pivot,1.01
2022-04-20,tomato,mid_season,25.6,15.7,76.8,1.6,13.1,5.7,clay,20.6,21.4,center_pivot,0.0
2022-04-21,tomato,mid_season,34.0,20.5,52.3,2.7,19.7,0.0,clay,20.0,21.4,center_pivot,1.02
2022-04-22,tomato,mid_season,33.2,21.7,53.6,2.0,22.0,0.0,clay,20.0,21.4,center_pivot,1.04
2022-04-23,tomato,late_season,28.8,14.4,58.0,0.8,24.9,0.0,clay,20.0,21.4,center_pivot,0.53
2022-04-24,tomato,late_season,32.4,24.2,52.4,1.4,23.3,0.0,clay,20.0,21.4,center_pivot,0.68
2022-04-25,tomato,late_season,34.1,23.9,41.1,2.7,19.3,0.0,clay,20.0,21.4,center_pivot,0.68
2022-04-26,tomato,late_season,32.6,23.2,40.3,5.3,13.7,0.0,clay,20.0,21.4,center_pivot,0.8
2022-04-27,tomato,late_season,34.3,22.1,41.8,5.7,18.1,0.0,clay,20.0,21.4,center_pivot,0.78
2022-04-28,tomato,late_season,30.4,18.7,48.9,2.3,20.5,0.0,clay,20.0,21.4,center_pivot,0.68
2022-04-29,tomato,late_season,31.7,17.9,57.1,1.2,23.1,0.0,clay,20.0,21.4,center_pivot,0.73
2022-04-30,tomato,late_season,29.6,19.6,47.2,5.3,19.3,1.2,clay,20.0,21.4,center_pivot,0.0
2022-05-01,tomato,late_season,37.4,23.3,58.2,3.0,26.7,0.0,clay,20.0,21.4,center_pivot,0.94
2022-05-02,tomato,late_season,29.8,18.9,46.5,0.9,20.7,0.0,clay,20.0,21.4,center_pivot,0.55
2022-05-03,tomato,late_season,30.8,19.8,46.8,4.0,23.7,0.0,clay,20.0,21.4,center_pivot,0.84
2022-05-04,tomato,late_season,38.1,25.1,48.5,5.1,25.8,0.0,clay,20.0,21.4,center_pivot,1.17
2022-05-05,tomato,late_season,32.3,19.0,40.6,2.6,22.7,0.0,clay,20.0,21.4,center_pivot,0.85
2022-05-06,tomato,late_season,30.4,20.8,52.7,2.4,22.1,0.0,clay,20.0,21.4,center_pivot,0.76
2022-05-07,tomato,late_season,36.3,22.9,53.0,2.6,27.0,0.0,clay,20.0,21.4,center_pivot,0.87
2022-02-04,tomato,initial,17.3,9.1,62.2,4.5,5.4,0.0,clay_loam,36.2,4.7,drip,1.73
2022-02-05,tomato,initial,13.6,2.6,93.7,3.1,12.8,0.0,clay_loam,34.9,4.7,drip,1.01
2022-02-06,tomato,initial,13.3,4.7,83.5,3.2,6.8,0.0,clay_loam,34.2,4.7,drip,0.8
2022-02-07,tomato,initial,16.4,6.4,74.8,8.3,9.6,0.0,clay_loam,31.8,4.7,drip,1.94
2022-02-08,tomato,initial,20.9,8.9,67.0,1.9,9.0,2.3,clay_loam,30.2,4.7,drip,0.0
2022-02-09,tomato,initial,14.5,1.7,65.1,4.4,5.8,0.0,clay_loam,28.8,4.7,drip,1.35
2022-02-10,tomato,initial,19.9,11.4,76.0,2.5,5.8,9.5,clay_loam,29.4,4.7,drip,0.0
2022-02-11,tomato,initial,14.6,1.3,66.0,2.8,11.9,0.0,clay_loam,27.9,4.7,drip,1.72
2022-02-12,tomato,initial,20.4,6.8,66.6,2.2,11.2,0.0,clay_loam,25.4,4.7,drip,1.31
2022-02-13,tomato,initial,20.0,4.3,68.0,0.8,6.6,0.0,clay_loam,24.0,4.7,drip,0.45
2022-02-14,tomato,initial,11.0,-1.5,92.6,0.8,5.7,16.5,clay_loam,26.5,4.7,drip,0.0
2022-02-15,tomato,initial,20.6,9.1,84.2,2.3,5.5,0.0,clay_loam,25.4,4.7,drip,0.57
2022-02-16,tomato,initial,15.7,6.8,94.6,2.6,13.4,0.0,clay_loam,23.9,4.7,drip,0.74
2022-02-17,tomato,initial,19.6,6.1,75.1,1.1,6.3,21.1,clay_loam,29.2,4.7,drip,0.0
2022-02-18,tomato,initial,14.1,5.7,74.7,1.8,10.8,0.1,clay_loam,27.6,4.7,drip,1.09
2022-02-19,tomato,initial,17.7,4.2,59.3,6.0,7.6,0.0,clay_loam,26.6,4.7,drip,1.9
2022-02-20,tomato,initial,19.8,7.6,85.1,2.5,6.5,5.7,clay_loam,26.9,4.7,drip,0.0
2022-02-21,tomato,initial,18.7,4.9,82.7,2.5,8.9,0.0,clay_loam,24.6,4.7,drip,0.66
2022-02-22,tomato,initial,24.8,12.1,72.0,1.4,13.3,0.0,clay_loam,24.1,4.7,drip,1.31
2022-02-23,tomato,initial,16.6,4.2,95.0,1.1,5.7,33.4,clay_loam,33.4,4.7,drip,0.0
2022-02-24,tomato,initial,17.5,7.3,63.1,2.9,6.2,0.0,clay_loam,32.3,4.7,drip,1.51
2022-02-25,tomato,development,25.3,12.2,68.8,0.7,5.3,10.7,clay_loam,33.4,4.7,drip,0.0
2022-02-26,tomato,development,22.3,10.4,67.9,3.1,14.7,0.0,clay_loam,31.0,4.7,drip,3.33
2022-02-27,tomato,development,17.7,9.2,95.0,4.4,5.6,9.0,clay_loam,31.8,4.7,drip,0.0
2022-02-28,tomato,development,15.8,2.5,64.5,4.3,6.2,0.6,clay_loam,30.5,4.7,drip,1.47
2022-03-01,tomato,development,18.8,3.5,73.1,2.6,15.9,0.0,clay_loam,29.3,4.7,drip,2.83
2022-03-02,tomato,development,15.3,3.0,82.8,4.7,11.8,0.0,clay_loam,28.2,4.7,drip,1.73
2022-03-03,tomato,development,19.5,5.4,67.4,2.8,11.4,0.0,clay_loam,27.2,4.7,drip,2.4
2022-03-04,tomato,development,17.1,8.5,81.9,3.5,9.5,0.0,clay_loam,25.1,4.7,drip,1.14
2022-03-05,tomato,development,23.9,7.9,65.6,1.7,13.4,2.0,clay_loam,24.4,4.7,drip,0.0
2022-03-06,tomato,development,17.6,7.7,68.9,5.7,10.2,0.0,clay_loam,22.6,4.7,drip,1.03
2022-03-07,tomato,development,26.1,15.0,58.9,1.3,13.4,0.0,clay_loam,21.2,4.7,drip,0.9
2022-03-08,tomato,development,20.6,9.1,64.8,6.7,11.7,0.0,clay_loam,18.7,4.7,drip,0.36
2022-03-09,tomato,development,26.4,12.3,58.8,3.3,10.8,3.9,clay_loam,18.3,4.7,drip,0.0
2022-03-10,tomato,development,19.7,6.5,82.9,4.9,14.3,0.0,clay_loam,17.7,4.7,drip,0.24
2022-03-11,tomato,development,21.7,6.8,66.5,1.7,14.7,0.0,clay_loam,16.1,4.7,drip,0.26
2022-03-12,tomato,development,20.2,8.2,67.8,2.8,7.5,25.9,clay_loam,22.8,4.7,drip,0.0
2022-03-13,tomato,development,21.2,6.5,70.9,2.3,10.9,21.9,clay_loam,28.5,4.7,drip,0.0
2022-03-14,tomato,development,21.3,12.6,67.0,1.1,15.4,0.0,clay_loam,27.8,4.7,drip,3.25
2022-03-15,tomato,development,26.6,14.3,70.3,2.0,10.8,0.0,clay_loam,25.4,4.7,drip,2.37
2022-03-16,tomato,development,21.1,9.2,64.1,4.7,15.3,0.0,clay_loam,24.8,4.7,drip,2.29
2022-03-17,tomato,development,20.2,11.5,53.7,5.7,12.5,0.0,clay_loam,23.2,4.7,drip,2.28
2022-03-18,tomato,development,19.9,9.4,53.7,1.5,11.8,0.0,clay_loam,21.2,4.7,drip,0.8
2022-03-19,tomato,development,22.3,14.2,74.7,1.7,14.5,0.0,clay_loam,18.7,4.7,drip,0.28
2022-03-20,tomato,development,28.4,12.6,85.1,3.1,21.7,0.0,clay_loam,17.1,4.7,drip,0.35
2022-03-21,tomato,development,30.7,17.2,69.3,3.5,16.8,4.8,clay_loam,17.4,4.7,drip,0.0
2022-03-22,tomato,development,22.1,12.1,56.6,3.0,15.4,0.0,clay_loam,16.3,4.7,drip,0.38
2022-03-23,tomato,development,24.5,11.9,60.9,4.2,15.1,5.0,clay_loam,16.7,4.7,drip,0.0
2022-03-24,tomato,development,23.5,13.0,63.4,4.3,16.8,0.0,clay_loam,16.0,4.7,drip,0.42
2022-03-25,tomato,development,24.5,10.8,56.8,2.2,16.1,0.0,clay_loam,16.0,4.7,drip,0.34
2022-03-26,tomato,development,25.0,14.6,35.0,2.2,15.4,2.3,clay_loam,16.0,4.7,drip,0.0
2022-03-27,tomato,development,27.3,15.3,52.0,5.0,14.9,0.0,clay_loam,16.0,4.7,drip,0.56
2022-03-28,tomato,development,23.6,10.9,61.0,2.0,12.1,0.0,clay_loam,16.0,4.7,drip,0.28
2022-03-29,tomato,development,27.8,15.7,72.7,0.9,13.1,0.4,clay_loam,16.0,4.7,drip,0.0
2022-03-30,tomato,development,28.0,15.3,63.7,5.3,15.9,0.0,clay_loam,16.0,4.7,drip,0.42
2022-03-31,tomato,development,25.8,13.5,55.5,8.7,17.2,0.0,clay_loam,16.0,4.7,drip,0.7
2022-04-01,tomato,mid_season,26.3,13.7,65.2,2.6,14.4,0.0,clay_loam,16.0,4.7,drip,0.56
2022-04-02,tomato,mid_season,29.0,14.7,60.7,3.4,11.7,3.3,clay_loam,16.0,4.7,drip,0.0
2022-04-03,tomato,mid_season,26.7,18.1,56.2,2.3,16.0,0.0,clay_loam,16.0,4.7,drip,0.67
2022-04-04,tomato,mid_season,22.9,11.3,46.7,3.4,14.7,0.0,clay_loam,16.0,4.7,drip,0.56
2022-04-05,tomato,mid_season,30.7,20.5,68.8,3.6,17.4,0.0,clay_loam,16.0,4.7,drip,0.69
2022-04-06,tomato,mid_season,31.0,20.9,65.9,3.3,16.6,0.0,clay_loam,16.0,4.7,drip,0.66
2022-04-07,tomato,mid_season,27.1,11.6,64.9,1.2,10.1,0.7,clay_loam,16.0,4.7,drip,0.0
2022-04-08,tomato,mid_season,23.4,13.3,67.3,0.7,18.0,0.0,clay_loam,16.0,4.7,drip,0.56
2022-04-09,tomato,mid_season,23.7,12.9,66.0,2.2,17.2,0.0,clay_loam,16.0,4.7,drip,0.57
2022-04-10,tomato,mid_season,29.8,20.7,63.1,2.1,16.7,3.8,clay_loam,16.0,4.7,drip,0.0
2022-04-11,tomato,mid_season,25.9,13.7,60.9,5.1,16.8,0.0,clay_loam,16.0,4.7,drip,0.75
2022-04-12,tomato,mid_season,30.8,18.6,48.4,5.8,21.3,0.0,clay_loam,16.0,4.7,drip,1.17
2022-04-13,tomato,mid_season,25.6,15.0,44.2,4.8,18.4,0.0,clay_loam,16.0,4.7,drip,0.96
2022-04-14,tomato,mid_season,28.6,17.9,37.3,1.6,23.5,3.4,clay_loam,16.0,4.7,drip,0.0
2022-04-15,tomato,mid_season,28.5,18.8,46.9,2.2,13.5,0.0,clay_loam,16.0,4.7,drip,0.65
2022-04-16,tomato,mid_season,26.2,11.2,47.3,1.8,16.1,0.0,clay_loam,16.0,4.7,drip,0.57
2022-04-17,tomato,mid_season,25.9,14.6,62.0,3.2,14.9,0.0,clay_loam,16.0,4.7,drip,0.55
2022-04-18,tomato,mid_season,34.3,19.1,63.2,1.0,19.9,0.0,clay_loam,16.0,4.7,drip,0.64
2022-04-19,tomato,mid_season,32.6,22.6,32.8,2.8,18.0,0.0,clay_loam,16.0,4.7,drip,1.03
2022-04-20,tomato,mid_season,24.7,11.2,41.9,4.9,28.4,0.0,clay_loam,16.0,4.7,drip,1.01
2022-04-21,tomato,mid_season,30.6,16.6,45.2,0.5,21.4,2.3,clay_loam,16.1,4.7,drip,0.0
2022-04-22,tomato,mid_season,28.6,15.2,67.1,3.4,20.0,0.0,clay_loam,16.0,4.7,drip,0.61
2022-04-23,tomato,mid_season,37.1,24.4,40.7,2.4,19.3,0.0,clay_loam,16.0,4.7,drip,0.95
2022-04-24,tomato,mid_season,35.0,19.2,56.9,3.2,23.0,0.0,clay_loam,16.0,4.7,drip,1.0
2022-04-25,tomato,mid_season,33.2,19.6,45.4,2.3,18.0,0.0,clay_loam,16.0,4.7,drip,0.88
2022-04-26,tomato,mid_season,31.7,19.0,56.6,1.1,25.3,0.0,clay_loam,16.0,4.7,drip,0.94
2022-04-27,tomato,mid_season,34.2,21.6,45.5,2.0,19.6,0.0,clay_loam,16.0,4.7,drip,0.85
2022-04-28,tomato,mid_season,36.0,23.1,46.6,5.4,23.6,0.0,clay_loam,16.0,4.7,drip,1.37
2022-04-29,tomato,mid_season,29.4,18.6,42.5,1.2,20.6,0.0,clay_loam,16.0,4.7,drip,0.74
2022-04-30,tomato,mid_season,34.3,24.5,54.8,3.2,23.9,0.0,clay_loam,16.0,4.7,drip,1.02
2022-05-01,tomato,mid_season,34.6,20.0,54.1,3.6,7.1,7.6,clay_loam,17.6,4.7,drip,0.0
2022-05-02,tomato,mid_season,29.2,14.7,28.6,7.8,19.2,0.0,clay_loam,16.5,4.7,drip,1.48
2022-05-03,tomato,mid_season,29.2,13.7,42.6,2.7,24.9,0.0,clay_loam,16.0,4.7,drip,1.0
2022-05-04,tomato,mid_season,30.8,15.2,70.1,8.2,11.5,15.8,clay_loam,19.5,4.7,drip,0.0
2022-05-05,tomato,mid_season,34.1,21.7,38.8,3.3,21.3,0.0,clay_loam,18.0,4.7,drip,1.14
2022-05-06,tomato,mid_season,28.3,19.7,40.4,1.5,21.8,0.0,clay_loam,16.8,4.7,drip,0.72
2022-05-07,tomato,mid_season,33.7,18.7,42.3,2.5,21.8,0.0,clay_loam,16.0,4.7,drip,1.15
2022-05-08,tomato,mid_season,32.3,20.9,60.0,1.2,17.1,0.0,clay_loam,16.0,4.7,drip,0.57
2022-05-09,tomato,mid_season,35.4,26.7,47.4,4.6,20.8,0.0,clay_loam,16.0,4.7,drip,1.45
2022-05-10,tomato,mid_season,29.7,16.3,48.0,0.7,20.7,0.0,clay_loam,16.0,4.7,drip,0.71
2022-05-11,tomato,mid_season,27.8,18.9,62.5,1.5,9.0,7.6,clay_loam,16.4,4.7,drip,0.0
2022-05-12,tomato,mid_season,38.6,29.9,72.6,4.2,12.9,5.4,clay_loam,17.1,4.7,drip,0.0
2022-05-13,tomato,mid_season,31.1,22.0,40.8,4.7,21.6,0.1,clay_loam,16.0,4.7,drip,0.98
2022-05-14,tomato,mid_season,34.6,23.6,54.1,1.3,24.4,0.0,clay_loam,16.0,4.7,drip,0.9
2022-05-15,tomato,mid_season,28.2,12.7,41.1,1.8,19.4,0.0,clay_loam,16.0,4.7,drip,0.75
2022-05-16,tomato,mid_season,32.7,17.4,59.1,7.3,13.1,6.9,clay_loam,16.6,4.7,drip,0.0
2022-05-17,tomato,mid_season,34.3,18.7,46.8,2.4,19.4,0.0,clay_loam,16.0,4.7,drip,0.89
2022-05-18,tomato,mid_season,35.1,24.6,35.4,2.9,22.0,0.0,clay_loam,16.0,4.7,drip,1.19
2022-05-19,tomato,mid_season,35.4,25.9,47.1,5.8,23.9,0.0,clay_loam,16.0,4.7,drip,1.26
2022-05-20,tomato,late_season,40.8,28.6,30.9,3.5,24.9,0.0,clay_loam,16.0,4.7,drip,1.07
2022-05-21,tomato,late_season,33.6,25.1,53.8,5.0,25.3,4.7,clay_loam,16.0,4.7,drip,0.0
2022-05-22,tomato,late_season,38.6,26.1,49.7,3.9,25.5,0.0,clay_loam,16.0,4.7,drip,0.86
2022-05-23,tomato,late_season,36.5,27.1,50.1,5.3,27.8,0.0,clay_loam,16.0,4.7,drip,0.97
2022-05-24,tomato,late_season,38.7,26.6,48.9,3.0,30.9,0.0,clay_loam,16.0,4.7,drip,0.9
2022-05-25,tomato,late_season,35.1,24.0,54.6,2.8,26.5,0.0,clay_loam,16.0,4.7,drip,0.78
2022-05-26,tomato,late_season,35.8,26.7,50.4,2.1,28.0,0.0,clay_loam,16.0,4.7,drip,0.76
2022-05-27,tomato,late_season,35.5,19.8,57.6,3.1,14.3,5.3,clay_loam,16.0,4.7,drip,0.0
2022-05-28,tomato,late_season,39.2,31.0,27.1,1.3,24.8,0.0,clay_loam,16.0,4.7,drip,0.86
2022-05-29,tomato,late_season,34.3,25.4,67.0,1.0,14.1,5.9,clay_loam,16.0,4.7,drip,0.0
2022-05-30,tomato,late_season,37.1,26.4,78.3,1.3,9.9,9.4,clay_loam,18.3,4.7,drip,0.0
2022-05-31,tomato,late_season,33.5,18.4,48.8,5.1,20.2,0.0,clay_loam,17.3,4.7,drip,0.72
2022-06-01,tomato,late_season,32.2,17.4,27.8,1.3,30.6,0.0,clay_loam,16.3,4.7,drip,0.73
2022-06-02,tomato,late_season,34.2,21.6,10.0,1.8,26.0,0.0,clay_loam,16.0,4.7,drip,0.81
2022-06-03,tomato,late_season,37.4,28.9,36.0,2.8,24.7,0.0,clay_loam,16.0,4.7,drip,0.94
2022-08-08,tomato,initial,40.0,30.6,31.5,1.0,24.2,0.0,loam,25.9,41.5,flood,8.24
2022-08-09,tomato,initial,37.5,26.6,33.8,2.0,32.0,0.0,loam,24.1,41.5,flood,12.67
2022-08-10,tomato,initial,41.5,31.2,25.5,3.0,24.8,0.0,loam,23.5,41.5,flood,11.12
2022-08-11,tomato,initial,37.8,25.8,16.7,3.2,23.3,0.0,loam,21.3,41.5,flood,14.81
2022-08-12,tomato,initial,37.7,25.8,55.6,2.4,26.8,0.0,loam,20.0,41.5,flood,7.79
2022-08-13,tomato,initial,33.7,17.9,48.3,3.3,31.7,0.0,loam,17.7,41.5,flood,6.96
2022-08-14,tomato,initial,38.6,29.8,34.5,0.9,19.8,0.0,loam,16.0,41.5,flood,3.0
2022-08-15,tomato,initial,34.9,26.2,16.4,2.1,26.8,0.0,loam,13.7,41.5,flood,2.17
2022-08-16,tomato,initial,41.2,32.0,54.2,1.4,24.6,0.0,loam,11.2,41.5,flood,0.84
2022-08-17,tomato,initial,38.4,25.9,50.0,5.0,30.0,0.0,loam,10.0,41.5,flood,1.18
2022-08-18,tomato,initial,38.8,27.6,33.2,2.9,23.4,0.0,loam,10.0,41.5,flood,1.09
2022-08-19,tomato,initial,40.0,27.7,41.4,1.4,21.5,0.0,loam,10.0,41.5,flood,0.81
2022-08-20,tomato,initial,38.4,22.6,32.3,1.9,20.8,0.0,loam,10.0,41.5,flood,0.85
2022-08-21,tomato,initial,38.4,26.0,38.4,1.9,19.5,0.0,loam,10.0,41.5,flood,0.72
2022-08-22,tomato,initial,41.1,25.3,41.9,1.6,29.0,0.0,loam,10.0,41.5,flood,1.02
2022-08-23,tomato,initial,35.1,26.7,28.7,1.1,25.7,0.0,loam,10.0,41.5,flood,0.9
2022-08-24,tomato,initial,36.6,26.9,61.4,2.6,21.4,0.0,loam,10.0,41.5,flood,0.91
2022-08-25,tomato,initial,35.2,24.8,40.7,2.4,20.3,0.0,loam,10.0,41.5,flood,0.88
2022-08-26,tomato,initial,34.0,23.7,38.9,1.7,25.2,0.0,loam,10.0,41.5,flood,0.86
2022-08-27,tomato,initial,35.9,20.1,36.1,6.6,21.0,0.0,loam,10.0,41.5,flood,1.48
2022-08-28,tomato,initial,38.2,23.1,61.4,1.7,25.5,0.0,loam,10.0,41.5,flood,0.88
2022-08-29,tomato,development,39.8,29.9,30.1,6.5,28.7,0.0,loam,10.0,41.5,flood,2.09
2022-08-30,tomato,development,33.3,22.1,37.1,1.7,19.2,0.0,loam,10.0,41.5,flood,0.88
2022-08-31,tomato,development,38.8,28.0,41.7,2.1,32.0,0.0,loam,10.0,41.5,flood,1.45
2022-09-01,tomato,development,39.0,23.7,64.9,4.2,14.5,21.5,loam,15.1,41.5,flood,0.0
2022-09-02,tomato,development,37.8,25.3,45.3,0.8,22.4,0.0,loam,13.3,41.5,flood,1.49
2022-09-03,tomato,development,34.3,18.8,37.5,1.8,25.4,0.0,loam,12.2,41.5,flood,1.06
2022-09-04,tomato,development,32.8,22.7,33.6,1.1,22.3,0.0,loam,10.0,41.5,flood,1.04
2022-09-05,tomato,development,36.2,24.6,26.9,1.7,26.1,0.0,loam,10.0,41.5,flood,1.25
2022-09-06,tomato,development,34.9,22.2,38.7,4.0,21.6,0.0,loam,10.0,41.5,flood,1.32
2022-09-07,tomato,development,40.2,24.7,42.5,1.3,27.5,0.0,loam,10.0,41.5,flood,1.37
2022-09-08,tomato,development,38.0,23.1,42.5,2.6,26.4,0.0,loam,10.0,41.5,flood,1.36
2022-09-09,tomato,development,35.5,27.1,37.5,1.2,22.6,0.0,loam,10.0,41.5,flood,1.01
2022-09-10,tomato,development,30.3,14.9,36.4,2.0,17.0,0.0,loam,10.0,41.5,flood,0.72
2022-09-11,tomato,development,28.7,17.1,43.0,1.6,20.8,0.0,loam,10.0,41.5,flood,0.96
2022-09-12,tomato,development,34.6,20.1,36.5,4.2,14.4,0.0,loam,10.0,41.5,flood,1.08
2022-09-13,tomato,development,33.3,17.5,35.7,2.2,20.7,3.5,loam,10.3,41.5,flood,0.0
2022-09-14,tomato,development,38.4,25.4,45.2,5.0,11.4,27.8,loam,17.9,41.5,flood,0.0
2022-09-15,tomato,development,34.6,20.1,30.5,3.8,25.3,2.7,loam,18.1,41.5,flood,6.73
2022-09-16,tomato,development,34.6,24.5,53.9,4.4,27.3,0.0,loam,17.0,41.5,flood,8.07
2022-09-17,tomato,development,33.1,24.9,43.1,1.3,25.6,0.1,loam,15.7,41.5,flood,3.93
2022-09-18,tomato,development,36.8,25.3,39.5,6.5,25.8,0.0,loam,15.0,41.5,flood,6.78
2022-09-19,tomato,development,34.7,22.1,87.0,2.8,9.6,7.2,loam,16.2,41.5,flood,0.0
2022-09-20,tomato,development,30.9,19.5,65.3,2.3,19.0,0.0,loam,15.1,41.5,flood,2.5
2022-09-21,tomato,development,24.3,9.8,22.0,3.7,19.3,0.0,loam,14.3,41.5,flood,2.75
2022-09-22,tomato,development,33.4,21.8,49.1,2.8,21.9,0.0,loam,13.5,41.5,flood,1.88
2022-09-23,tomato,development,32.1,19.3,58.3,1.8,21.0,0.0,loam,12.9,41.5,flood,0.83
2022-09-24,tomato,development,31.6,23.5,56.9,1.9,18.6,0.0,loam,11.7,41.5,flood,0.66
2022-09-25,tomato,development,35.7,20.0,78.6,1.6,13.1,5.5,loam,12.0,41.5,flood,0.0
2022-09-26,tomato,development,33.8,21.7,36.7,3.0,20.7,0.0,loam,10.0,41.5,flood,1.15
2022-09-27,tomato,development,30.1,18.5,47.3,1.9,7.8,5.6,loam,10.0,41.5,flood,0.0
2022-09-28,tomato,development,27.6,17.1,73.8,3.2,18.2,0.0,loam,10.0,41.5,flood,0.68
2022-09-29,tomato,development,30.7,19.5,57.1,0.7,21.4,0.0,loam,10.0,41.5,flood,0.73
2022-09-30,tomato,development,25.6,12.6,66.1,2.0,15.5,0.0,loam,10.0,41.5,flood,0.57
2022-10-01,tomato,development,31.1,22.8,50.8,1.9,15.3,0.0,loam,10.0,41.5,flood,0.81
2022-10-02,tomato,development,25.4,12.9,47.1,1.2,17.4,0.0,loam,10.0,41.5,flood,0.63
2022-10-03,tomato,mid_season,25.3,10.3,75.7,1.6,8.1,9.4,loam,10.7,41.5,flood,0.0
2022-10-04,tomato,mid_season,26.1,15.4,65.2,1.7,21.9,0.0,loam,10.0,41.5,flood,1.17
2022-10-05,tomato,mid_season,33.5,21.4,41.5,3.2,13.3,0.0,loam,10.0,41.5,flood,1.48
2022-10-06,tomato,mid_season,26.4,12.2,86.4,5.8,9.6,38.2,loam,19.1,41.5,flood,0.0
2022-10-07,tomato,mid_season,33.0,19.7,70.3,4.9,11.4,15.5,loam,22.4,41.5,flood,0.0
2022-10-08,tomato,mid_season,30.9,21.5,50.2,1.7,9.1,0.0,loam,21.6,41.5,flood,6.87
2022-10-09,tomato,mid_season,29.7,15.5,53.3,7.6,13.2,0.0,loam,20.8,41.5,flood,14.17
2022-10-10,tomato,mid_season,25.4,14.5,60.0,0.7,18.3,0.0,loam,19.2,41.5,flood,6.63
2022-10-11,tomato,mid_season,26.5,13.8,55.0,1.5,8.2,30.2,loam,25.9,41.5,flood,0.0
2022-10-12,tomato,mid_season,23.4,9.6,55.5,8.1,14.3,0.0,loam,24.2,41.5,flood,12.88
2022-10-13,tomato,mid_season,29.9,19.7,80.3,1.9,13.7,0.0,loam,22.9,41.5,flood,6.26
2022-10-14,tomato,mid_season,30.0,20.2,41.1,3.8,16.9,0.0,loam,21.3,41.5,flood,15.54
2022-10-15,tomato,mid_season,24.2,14.6,41.7,0.6,15.9,3.0,loam,19.7,41.5,flood,2.01
2022-10-16,tomato,mid_season,25.4,13.7,64.4,1.8,12.4,0.0,loam,19.2,41.5,flood,5.87
2022-10-17,tomato,mid_season,28.5,18.7,53.3,2.1,23.6,0.0,loam,18.6,41.5,flood,7.78
2022-10-18,tomato,mid_season,25.9,11.9,66.6,2.4,17.3,0.0,loam,17.0,41.5,flood,5.15
2022-10-19,tomato,mid_season,27.5,11.8,71.5,3.1,19.2,2.8,loam,16.9,41.5,flood,0.98
2022-10-20,tomato,mid_season,22.7,13.7,40.8,3.9,14.0,0.0,loam,16.0,41.5,flood,5.75
2022-10-21,tomato,mid_season,20.8,12.3,55.9,3.4,13.6,0.0,loam,14.4,41.5,flood,2.61
2022-10-22,tomato,mid_season,22.8,14.5,43.8,0.5,15.9,0.0,loam,12.0,41.5,flood,0.72
2022-10-23,tomato,mid_season,23.7,10.5,62.2,1.8,10.2,0.0,loam,10.1,41.5,flood,0.55
2022-10-24,tomato,mid_season,24.4,15.2,44.3,3.3,19.9,0.0,loam,10.0,41.5,flood,1.14
2022-10-25,tomato,mid_season,30.2,18.4,75.8,1.5,19.9,0.0,loam,10.0,41.5,flood,1.02
